yardline_100,goal_to_go,ydstogo,ydsnet,qb_dropback,score_differential,fourth_down_converted,game_half_Half1,game_half_Half2,game_half_Overtime,play_subtype_Pass: deep,play_subtype_Pass: short,play_subtype_Run: end,play_subtype_Run: guard,play_subtype_Run: tackle
-0.8666666666666667,0.0,0.3333333333333333,0.972972972972973,1.0,-0.875,Converted,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7333333333333333,0.0,0.0,-0.5135135135135135,1.0,-0.8125,Not converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.03333333333333333,0.0,0.0,-0.6756756756756757,0.0,1.3125,Converted,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2,0.0,1.3333333333333333,-0.2972972972972973,1.0,-1.0625,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5666666666666667,0.0,1.3333333333333333,-0.02702702702702703,1.0,-1.0625,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.1333333333333333,1.0,-0.16666666666666666,0.4864864864864865,1.0,-0.6875,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.6333333333333333,0.0,4.0,-0.972972972972973,1.0,-0.25,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5,0.0,0.5,-0.918918918918919,0.0,1.125,Not converted,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6333333333333333,0.0,-0.3333333333333333,-0.8648648648648649,0.0,0.0,Not converted,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7333333333333333,0.0,0.16666666666666666,0.6756756756756757,1.0,0.0,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.03333333333333333,0.0,0.16666666666666666,-0.4864864864864865,1.0,0.0,Not converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,-0.16666666666666666,0.10810810810810811,1.0,0.0,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.1666666666666667,1.0,-0.3333333333333333,0.6756756756756757,0.0,0.8125,Converted,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1,0.0,-0.16666666666666666,1.054054054054054,1.0,-1.25,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5333333333333333,0.0,1.5,-0.08108108108108109,1.0,-1.25,Not converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1666666666666667,1.0,-0.3333333333333333,0.6216216216216216,1.0,1.0,Not converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2,0.0,-0.3333333333333333,0.35135135135135137,0.0,-0.5,Converted,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.26666666666666666,0.0,-0.3333333333333333,0.2972972972972973,0.0,0.75,Not converted,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2,0.0,-0.3333333333333333,0.5675675675675675,0.0,0.25,Not converted,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.2333333333333334,0.0,0.0,0.5135135135135135,1.0,0.0,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.1333333333333333,1.0,-0.16666666666666666,1.0,1.0,0.0,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4666666666666667,0.0,0.16666666666666666,0.16216216216216217,1.0,-1.5625,Not converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8666666666666667,0.0,-0.3333333333333333,0.4864864864864865,0.0,0.4375,Converted,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.3783783783783784,1.0,0.4375,Converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.1666666666666667,1.0,-0.3333333333333333,1.0810810810810811,1.0,-0.5,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9,0.0,0.5,0.8378378378378378,1.0,-0.8125,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3333333333333333,0.0,-0.16666666666666666,-0.8918918918918919,1.0,0.0,Not converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9,1.0,1.0,0.8918918918918919,1.0,-1.0625,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6666666666666666,0.0,0.6666666666666666,0.8918918918918919,1.0,0.0,Converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3,0.0,5.166666666666667,-0.40540540540540543,1.0,-0.125,Not converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.03333333333333333,0.0,0.0,0.05405405405405406,1.0,0.9375,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06666666666666667,0.0,0.5,-0.7027027027027027,1.0,0.4375,Not converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.16666666666666666,0.0,3.5,0.21621621621621623,1.0,0.25,Not converted,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1666666666666667,1.0,-0.3333333333333333,0.972972972972973,0.0,0.4375,Converted,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5333333333333333,0.0,-0.16666666666666666,-0.24324324324324326,1.0,-1.3125,Converted,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43333333333333335,0.0,-0.16666666666666666,-0.16216216216216217,1.0,0.625,Not converted,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.0,-0.3333333333333333,-0.05405405405405406,1.0,0.0,Converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6,0.0,2.3333333333333335,0.5135135135135135,1.0,-1.75,Not converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1333333333333333,0.0,-0.3333333333333333,0.7297297297297297,1.0,0.25,Not converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3333333333333333,0.0,-0.3333333333333333,-0.05405405405405406,0.0,-0.8125,Converted,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1,0.0,-0.3333333333333333,0.05405405405405406,0.0,2.9375,Converted,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
